viewCount,likeCount,favoriteCount,commentCount,key,title,channel,url,date
18911,120,0,37,국제유가,"[투데이 Pick? Pick!] 미국, 역대 최대 비축유 방출‥국제유가 급락(2022.04.01)",MBCNEWS,https://www.youtube.com/watch?v=PoqImWPxhmQ,2022-04-01
135,2,0,1,국제유가,극에 달한 경기침체 공포… 달러 강세·국제유가 급락_이슈 파워 (20220706),이데일리TV,https://www.youtube.com/watch?v=pbnQEiQa3sM,2022-07-06
102500,652,0,296,국제유가,미국 환자 100만 명 넘어...국제유가 또 급락 / YTN, YTN,https://www.youtube.com/watch?v=XHixY-SVHxw,2020-04-28
32521,242,0,66,국제유가,국제유가 고공행진 속 ‘러 에너지 제재’ 놓고 미-유럽 온도차 / KBS  2022.03.08.,KBS News,https://www.youtube.com/watch?v=8ATGfqYPTFg,2022-03-08
997,79,0,14,국제유가,"국제 유가 상승? 하락? 그린뉴딜, 신재생에너지 시대의 원유투자 [투자탐구생활]",대신TV,https://www.youtube.com/watch?v=cSP8wKjjp8I,2021-09-02
18911,120,0,37,국제유가,"[투데이 Pick? Pick!] 미국, 역대 최대 비축유 방출‥국제유가 급락(2022.04.01)",MBCNEWS,https://www.youtube.com/watch?v=PoqImWPxhmQ,2022-04-01
135,2,0,1,국제유가,극에 달한 경기침체 공포… 달러 강세·국제유가 급락_이슈 파워 (20220706),이데일리TV,https://www.youtube.com/watch?v=pbnQEiQa3sM,2022-07-06
786038,4538,0,386,국제유가,국제유가를 흔들 수 있는 원유매장량이 많은 나라들,보통남자,https://www.youtube.com/watch?v=_LD-qsg_R9I,2021-06-11
4350,32,0,14,국제유가,"&quot;국제유가 200달러 전망 나왔다&quot;... 불 붙은 정유주, 랠리 지속될까_신소장의 시그널 (20220304)",이데일리TV,https://www.youtube.com/watch?v=NjvPX2NrGFY,2022-03-04
2922,36,0,2,국제유가,"[해외선물가이드] 국제유가 50달러 이탈, 바닥은 어디? - 김선규 /(증시, 증권)",MTN 머니투데이방송,https://www.youtube.com/watch?v=1TYKvFKDH8c,2020-02-05
6410,605,0,16,국제유가,[정완진TV] 국제유가 &#39;급락&#39;...&quot;왜? 왜? 왜?&quot; [멋진아재TV],정완진TV,https://www.youtube.com/watch?v=eYwbxKBaEbI,2022-09-09
12587,915,0,,국제유가,국제유가 와 2007년 버핏의 에너지거품투자 코노코필립스 사건,피셔인베스트,https://www.youtube.com/watch?v=no-EKkZ6NGk,2022-10-11
654,26,0,1,국제유가,골드만삭스 수석전략가 &quot;국제유가 130달러 갈 것… 경기침체 우려 시기상조&quot;,한경 글로벌마켓 라운지,https://www.youtube.com/watch?v=dA6IKCEIjbo,2022-08-02
118,1,0,0,국제유가,"국제유가, 배럴당 77달러 돌파...오펙 플러스 증산 무산 / YTN 사이언스",YTN 사이언스 투데이,https://www.youtube.com/watch?v=rGbJd2T0-W4,2021-07-06
17470,2150,0,63,국제유가,나스닥급락#테슬라-7%#국제유가하락#코스피코스닥시장영향은?,TV주식의 강해,https://www.youtube.com/watch?v=iNYKgqR4g3M,2022-11-10
45,3,0,0,국제유가,국제 유가 급등에 생산자물가 13년 만에 최대폭 ↑ / YTN 사이언스,YTN 사이언스 투데이,https://www.youtube.com/watch?v=qMmdTTDaMS0,2021-11-19
504,6,0,0,국제유가,"중앙에너비스(000440)... 사우디, 국제유가 하락에 감산 가능성 시사 / 우진... &#39;Q클래스&#39; 인증 획득… 계측 기술 경쟁력 보유_개장 관심주 (20220826)",이데일리TV,https://www.youtube.com/watch?v=JdWNM3X1hmo,2022-08-26
1039,26,0,2,국제유가,국제유가 상승의 압력은 유효하지만 하반기 상승 지속 기대(21.07.07),키움증권 채널K,https://www.youtube.com/watch?v=Dc22RrYbeHU,2021-07-08
511,13,0,0,국제유가,"중앙에너비스(000440)... 국제 유가, 100달러 부근 저점 형성 확인_테마IN이슈 (20220428)",이데일리TV,https://www.youtube.com/watch?v=33sTTx5cC2g,2022-04-28
180,3,0,0,국제유가,러시아·사우디 악재에.. 주춤했던 국제유가 급등,OBS뉴스,https://www.youtube.com/watch?v=YkenXtXVT6o,2022-07-20
843,5,0,0,국제유가,국제유가 첫 &#39;마이너스&#39;…정유업계 &quot;기름 만들수록 손해&quot; / JTBC 뉴스룸,JTBC News,https://www.youtube.com/watch?v=xq3nDSQLIBE,2020-04-21
23864,1761,0,,국제유가,투기자본 나가는 국제유가 급락한다는 의견이 나오고있다,피셔인베스트,https://www.youtube.com/watch?v=vr19nd9RUvs,2022-06-23
12315,602,0,48,국제유가,"[투자 아이디어] 국제유가 130달러 돌파 / &quot;유가 185달러 전망도, 최악의 상황&quot; / 홍성학더원프로젝트 대표 / 결정적 투자 / 매일경제TV",매일경제TV,https://www.youtube.com/watch?v=bnDSOuaLG3c,2022-03-07
5831,46,0,33,국제유가,국제유가 다시 불안…주식양도세 폐지 공약 실현될까? / JTBC 아침&amp;,JTBC News,https://www.youtube.com/watch?v=CWeyGj0HrZA,2022-03-28
3119,10,0,4,국제유가,"미국, 열대성 폭풍 ‘로라’ 접근에 초긴장…국제 유가 출렁 / KBS뉴스(News)",KBS News,https://www.youtube.com/watch?v=jftn_hwetkg,2020-08-26
17621,635,0,27,국제유가,"러시아-인도-중국, 국제유가 교란시키는 기름진 삼각관계 / 정인설의 워싱턴나우",한경 글로벌마켓,https://www.youtube.com/watch?v=R8kNu130J-4,2022-06-03
131,10,0,0,국제유가,"[0510마감체크] 국제유가 급락, S-Oil·GS 등 약세",인포스탁데일리,https://www.youtube.com/watch?v=-n6wLQuHGGQ,2022-05-10
3740,66,0,8,국제유가,국제 유가·천연가스 가격 동향 및 전망 / THE PULSE  / 한국경제TV,한국경제TV,https://www.youtube.com/watch?v=CrzJVtAfmMQ,2021-05-18
705,14,0,0,국제유가,러시아 무차별 공격으로 국제유가 110달러대로 급등 ‘오일쇼크 오나’,WKTV USA,https://www.youtube.com/watch?v=rumYYOAJT_o,2022-03-03
308,3,0,0,국제유가,S-Oil(010950)... 4분기 국제유가 하방경직 가능성 / 현대건설기계(267270)... 중국 내 굴삭기 교체 시기 도래_개장 관심주 (20221004),이데일리TV,https://www.youtube.com/watch?v=1UieC89QeF8,2022-10-04
998,14,0,0,국제유가,포스코인터내셔널(047050)... 국제유가·천연가스 고공행진… 주목할 수혜주는?_정성일의 투자 인사이트 (20220311),이데일리TV,https://www.youtube.com/watch?v=4BbXbcVkpQM,2022-03-11
4606,104,0,9,국제유가,밤사이 국제유가 &#39;폭락&#39;‥WTI 100달러 붕괴 - [LIVE] MBC 930뉴스 2022년 07월 06일,MBCNEWS,https://www.youtube.com/watch?v=asKxicwzCwQ,2022-07-06
937,15,0,2,국제유가,"이번주 국제유가, OPEC+ 회의 주목ㅣ투데이마감시황(22.09.05)",키움증권 채널K,https://www.youtube.com/watch?v=WaZ8qTuWl1E,2022-09-05
510,6,0,9,국제유가,"[김대호의 경제읽기] 국제유가 급등…서울 휘발유 가격 1,800원 돌파 / 연합뉴스TV (YonhapnewsTV)",연합뉴스TV,https://www.youtube.com/watch?v=h1hAotgzRz8,2021-10-19
64,3,0,0,국제유가,국제유가 8.2% 급락! WTI 99.5달러 #뉴욕타임즈 #마켓워치,토마토증권통 TomatoTV,https://www.youtube.com/watch?v=f0Z4XmgCJv8,2022-07-06
21058,1434,0,,국제유가,국제유가와 구리가격은 왜 반대로 갈까? 유가에 목숨걸어야하는 현실,피셔인베스트,https://www.youtube.com/watch?v=sSynR6sWWeU,2022-06-17
2665,41,0,3,국제유가,"[이진우의 손에 잡히는 경제] &quot;국제유가 급등에 다시 뜨는 미국 셰일 가스 / 보험료 카드납부는 왜 여전히 잘 안 되나&quot; , MBC 220311방송",MBC 라디오 시사,https://www.youtube.com/watch?v=iwX2OqQEVAk,2022-03-11
2893,77,0,8,국제유가,금리역전차확대·달러강세·국제유가 하락 등으로 외국인 수급 어디로...?ㅣ고수의 기술적분석(22.07.13),키움증권 채널K,https://www.youtube.com/watch?v=hahOpNL35T4,2022-07-13
252,5,0,1,국제유가,#국제유가 하락 7부 능선 넘었다,서울경제TV,https://www.youtube.com/watch?v=ngJ1aGdSB58,2022-08-05
60,1,0,0,국제유가,"국제유가·원자재 가격 급락, 인플레이션 정점 기대감 형성 [수급戰, 투데이 위너]",토마토증권통 TomatoTV,https://www.youtube.com/watch?v=kA-zraC01L8,2022-07-13
180,3,0,0,국제유가,"&quot;물가 잡으려 공공요금 동결했지만, 오르는 국제유가는?&quot; [황보선의 출발 새아침, 황출새] / YTN라디오",YTN 라디오,https://www.youtube.com/watch?v=wFL0FST2PBo,2021-09-30
32542,732,0,17,국제유가,"[#경주마] 폐배터리 &#39;ESS VS 리사이클링&#39;｜국제유가, 가격안정 VS 경기침체｜희비갈린 IPO &#39;철회 VS 따상&#39; (feat.차영주/김민수/김동엽)",한국경제TV,https://www.youtube.com/watch?v=AVQGdQGepFs,2022-08-04
353,4,0,0,국제유가,다시 치솟은 국제유가... &#39;호실적 기대&#39; 정유주 투자매력은?_뉴스IN이슈 (20220419),이데일리TV,https://www.youtube.com/watch?v=_UMt2_3Il9k,2022-04-19
1441,7,0,0,국제유가,국제유가 급락! 항공·정유 희비교차 [마감 시황],토마토증권통 TomatoTV,https://www.youtube.com/watch?v=5dJ-p2mw6K4,2022-09-08
16717,98,0,6,국제유가,"[풀영상] 뉴스7 : 코스피 2,300선 붕괴 마감…국제유가 ‘급락’ - 2022년 7월 6일(수) / KBS",KBS News,https://www.youtube.com/watch?v=FWRP5hJ3RXI,2022-07-06
1784,113,0,14,국제유가,-긴급점검-미증시 발작 테슬라 급락국제유가 급락기대인플레이션,마라톤 투자,https://www.youtube.com/watch?v=vYHqD-Mfpew,2022-10-15
3030,52,0,11,국제유가,"[GS, 목표가 6만원  &#39;BUY&#39; ] 국제 유가 상승 수혜, GS칼텍스에 발전사업까지!_모닝 인싸이트",깨비증권 마블TV [KB증권],https://www.youtube.com/watch?v=s2j2GHIA97A,2021-04-21
155,4,0,0,국제유가,국제유가 폭락! 에너지·경기민감주↓ [마감 시황],토마토증권통 TomatoTV,https://www.youtube.com/watch?v=uyZR-SdDDOg,2022-07-06
25749,455,0,7,국제유가,"코리아마켓 [콕톡] 40년만에 닥친 미국發 인플레 / 국제유가 상승 추세 / 2차전지,태양광 등 신재생에너지株 뜬다 (feat. 삼성SDI/SK이노베이션/LG에너지솔루션/엘앤에프)",한국경제TV,https://www.youtube.com/watch?v=sznlbNfRe60,2022-06-07
118,2,0,0,국제유가,"반도체주 상승 기대감ㅣ국제유가의 하락ㅣ테슬라, 예상보다 좋은 실적 #글로벌증시 #외신",토마토증권통 TomatoTV,https://www.youtube.com/watch?v=PwoZHat3XRg,2022-07-21
9192,139,0,0,국제유가,"[오늘장 랭킹5] 치솟는 국제유가 S-Oil 주가 천장 뚫을까? / 머니투데이방송 (증시, 증권)",MTN 머니투데이방송,https://www.youtube.com/watch?v=DBWDIeTBxJY,2022-03-07
8986,48,0,16,국제유가,[뉴스룸 모아보기] 코로나에 멈춘 세계…국제유가 첫 &#39;마이너스&#39; / JTBC News,JTBC News,https://www.youtube.com/watch?v=Ga7j9MrIE2M,2020-04-22
5211,32,0,0,국제유가,10월 국제유가 상승 전망! 관련주 지금부터 사모으자/ 야간특송,주식명가 MTN W,https://www.youtube.com/watch?v=x0A43lORcR8,2022-08-03
504477,4358,0,249,국제유가,절정에 이른 미국 VS 사우디 석유 갈등!! 세계 유가를 뒤흔드는 산유국 간 이해관계 #highlight #벌거벗은세계사 EP.58,tvN,https://www.youtube.com/watch?v=hg1ZtbZKlGw,2022-08-04
948,73,0,0,국제유가,"국제 유가 상승으로 인한 유류세 30% 인하, 기간 연장한다! | 안신혜앵커 | 위키트리 권혁재PD | 모빌리티 | 자동차 | 유가 | 유류세 | 기름 | 기름값 |",M트렌드,https://www.youtube.com/watch?v=xLcLkHkUK3E,2022-04-11
109,5,0,2,국제유가,[2023 경제대전망] 7. 국제 유가의 미래,토마토투자자문,https://www.youtube.com/watch?v=YqlryFyy5CM,2022-12-23
397,18,0,0,국제유가,미국도 어쩌지 못하는 기름값…😢 국제유가 시장의 가장 큰 변수 3가지는 이것?![윤홍우의 워싱턴24시],서울경제 월드와이드,https://www.youtube.com/watch?v=PsmF9kYf1gc,2022-03-29
710,12,0,1,국제유가,국제 유가 80달러 갈 수 있을까?,서울경제TV,https://www.youtube.com/watch?v=h1eRU8-4a9A,2021-05-27
82400,3189,0,303,국제유가,(재테크)국제유가 3일만에 30%폭등했다 지금이라도 투자해?,재테크읽어주는 파일럿,https://www.youtube.com/watch?v=6WGGCiAx5ms,2020-04-06
912,5,0,2,국제유가,인플레이션 우려에도 주목해야 할 국제유가 관련주!🦾/#필살기투자불변의법칙 #톡톡한투자,SBS Biz 증권,https://www.youtube.com/watch?v=o-DQuH-LCZI,2021-05-24
76,4,0,0,국제유가,국제유가 전망,땡큐 백승배 증권TV,https://www.youtube.com/watch?v=u_wiFNl9xvk,2022-11-30
107,3,0,0,국제유가,국제유가 방향성은?!,땡큐 백승배 증권TV,https://www.youtube.com/watch?v=q5UuFvf2MjY,2022-12-01
938,16,0,1,국제유가,[톡톡에너지] 제94화 국제유가 200달러까지 오를 수 있다고?,컨슈머TV,https://www.youtube.com/watch?v=M7So2E1oAX4,2021-10-19
1757,12,0,1,국제유가,유럽연합 러시아 오일 엠바고 사실상 확정 ‘국제유가는 요동’,WKTV USA,https://www.youtube.com/watch?v=H-RCCHsqdyw,2022-06-01
9376,909,0,15,국제유가,"국제유가의 급락, 왜?=금융시장의 부조리",박춘호 TV,https://www.youtube.com/watch?v=5APuiEHdmFE,2022-03-10
8909,758,0,34,국제유가,국제유가 114불 돌파! 임계치 75불 10월 돌파 이후 서울아파트 폭락 가속화!,엘리엇TV,https://www.youtube.com/watch?v=pa8Bqj6Yg0I,2022-05-27
318,4,0,0,국제유가,국제유가 또 떨어졌다,삼프로 쇼츠,https://www.youtube.com/watch?v=xflbJ5X-8iw,2022-09-01
405960,2732,0,475,국제유가,국제유가 -33% 급락으로 큰 빚이 생겼습니다,박호두(852hodoo),https://www.youtube.com/watch?v=Jkr9_xLdbTY,2020-03-10
19606,2302,0,71,국제유가,테슬라상승#달러인덱스하락#원달러환율#엔비디아#국제유가상승#태조이방원#국내증시영향은,TV주식의 강해,https://www.youtube.com/watch?v=MdTVBNEMkuQ,2022-08-24
142,0,0,0,국제유가,【수익런】 12월13일 안갯속 국제 유가 ‘어디로 튈지 모른다’,마홍일투자그룹,https://www.youtube.com/watch?v=i8qnHy1EVWA,2022-12-13
8410,754,0,39,국제유가,[국제유가] 파월 도리도리가 꺼져가던 국제유가 불지폈나?,엘리엇TV,https://www.youtube.com/watch?v=WGf-4ippCTo,2022-05-05
1491,45,0,4,국제유가,"S-Oil 기업분석, 국제유가, 정유업의 기초 이해하기, 정제마진, 재고자산평가손익",DY시사경제,https://www.youtube.com/watch?v=HkBzP916NGY,2020-12-03
13521,1391,0,13,국제유가,[뉴스속보] 충격! 국제유가 &#39;또 폭등&#39;...&quot;150달러? 오일쇼크? 저성장 고물가 온다?&quot; [정완진TV],정완진TV,https://www.youtube.com/watch?v=3AtCH2PXxVg,2022-06-09
3228,188,0,13,국제유가,국제 유가 계속 하락할까? 하락하니 &#39;더 큰&#39; 문제라는 이유가?,자유인awesome,https://www.youtube.com/watch?v=Y60xE7GlrsA,2022-06-22
12686,817,0,43,국제유가,"속보! 주말 국제유가 전고점 돌파 8년만의 최고치, 곧 100불 간다!",엘리엇TV,https://www.youtube.com/watch?v=L04_zJuIryk,2022-01-15
19565,2244,0,60,국제유가,다우하락나스닥상승#국제유가급락#모기지금리#AMS#테슬라#LG엔솔#카카오#이방자#이방원#국내증시영향은,TV주식의 강해,https://www.youtube.com/watch?v=g9Ku_feGvR0,2022-08-05
776,84,0,6,국제유가,한국석유 단타전략 - 국제유가 상승,이사장의 주경야독,https://www.youtube.com/watch?v=dy2AVmmPnY0,2022-01-24
46,1,0,0,국제유가,국제 유가 폭락,삼프로 쇼츠,https://www.youtube.com/watch?v=IKMoHhUJ96M,2022-12-15
353,9,0,0,국제유가,"국제유가 상승 원인, 전망은",들리는 재테크_레드,https://www.youtube.com/watch?v=HCY-S2Oc1s8,2022-03-02
360,18,0,2,국제유가,[7/7(목) 돈이 되는 라이브 하이라이트]국제유가 하락 정유·조선주는?,스픽스,https://www.youtube.com/watch?v=ozquD8VScoY,2022-07-07
622,55,0,3,국제유가,파월 의회 보고서 / 국제유가 과연 떨어질까? /  이번주 증시 전망(6/20 ~ 24),와룡봉추주식세상,https://www.youtube.com/watch?v=J8I5mwGZ2vM,2022-06-19
990,113,0,3,국제유가,바이든 행정명령 &#39;분수령&#39;...국제유가 위험요소,BlockMedia,https://www.youtube.com/watch?v=ndZ8heLKe4E,2022-03-10
23610,2097,0,19,국제유가,[뉴스속보] 충격!! 국제유가 &#39;폭락&#39;...&quot;주가 급등? 변동성이 참 무섭다&quot; [정완진&#39;TV],정완진TV,https://www.youtube.com/watch?v=oQifKBYcrNc,2022-03-16
1258,51,0,0,국제유가,국제유가 WTI하락 원인과 전망은?? (국제유가전망/유가투자/셰일가스/원유가격/석유ETF),주식정보채널,https://www.youtube.com/watch?v=GOJLRdBy5jw,2020-04-02
21,0,0,0,국제유가,"석유화학 업종 전망 : 국제유가의 상승으로 타격받았지만, 유가 하락하면 수혜",팅킹,https://www.youtube.com/watch?v=Lyrzamtx0qI,2022-11-29
277,11,0,0,국제유가,[내주알] #한국석유(004090) l &quot;국제유가 배럴당 100달러 전망&quot;,내주알,https://www.youtube.com/watch?v=CTQKnlWHAw8,2022-01-18
194,31,0,2,국제유가,국제유가가 140 달러인  2008년엔 어떤 섹터가 좋았을까?,주식공무원 공식채널 주공tv,https://www.youtube.com/watch?v=Hwg_T82fmo0,2022-03-04
22,0,0,0,국제유가,국제유가 낙폭 가속화 연초보다 6%↓…변동성지수 22%대 오름세로,stocktv korea,https://www.youtube.com/watch?v=vQ3u5AjQjHU,2022-12-10
1472,6,0,0,국제유가,"국제유가, 드디어 하락? 세계 증시에 미치는 영향은? [클하의 오늘아침 9월 16일 Live]",돈이 든 성배 ,https://www.youtube.com/watch?v=mllEawrLEoY,2022-09-16
31,0,0,0,국제유가,"SK이노베이션, 국제유가 급등에 주가 오름세",stocktv korea,https://www.youtube.com/watch?v=1fJiziqL_To,2022-02-04
5600,54,0,13,국제유가,국제유가의 비밀 ★삼성 인버스 2X WTI 원유 선물 ETN★ _21/10/19,예병군의 예튜브 : YeTube,https://www.youtube.com/watch?v=bP0rX5BgOOw,2021-10-20
815,70,0,9,국제유가,"[11월 24일(목)] 신문 읽기 - 금투세 강행, 국제유가, 테슬라 한국, 출산율 쇼크, 현금부자 기업, 농슬라 등",자유인awesome,https://www.youtube.com/watch?v=u5rpcCB95Ms,2022-11-24
325,18,0,7,국제유가,호주주식: 국제유가 급락과 신재생에너지 AGL 기업분석,해주부TV - 해외주식사서부자되기TV,https://www.youtube.com/watch?v=63xfiSgPPdg,2022-08-10
74791,4170,0,74,국제유가,"이번에는 중동 화약고? 국제유가 더 오르나? 이란의 사우디 공격 정보. 미국/사우디 초비상.. [RNB, 레지스탕스TV, 정광용TV]",[정광용 TV]레지스탕스TV,https://www.youtube.com/watch?v=qokVFq4girY,2022-11-02
27,2,0,0,국제유가,"2008년 미국 증시, 국제유가로 본 2022년 증시 저점은?","토트인베스트먼트 : 경제, 금융 투자 채널",https://www.youtube.com/watch?v=F9ctYrKZOfM,2022-07-10
555,7,0,0,국제유가,해외주식 해외선물 나스닥 오일 국제유가,FTS리더,https://www.youtube.com/watch?v=08xEiUrGJaQ,2022-03-29
397,,0,2,국제유가,주식언제사나요? 킹갓제너럴달러 &amp; 국제유가 WTI,현달이TV,https://www.youtube.com/watch?v=M7URPZemjq8,2022-11-07
152,4,0,1,국제유가,해외선물 국제유가는 50중반대까지 조정,해외선물 퓨처온TV,https://www.youtube.com/watch?v=qIF4wTCzRQg,2021-03-03
635,160,0,19,국제유가,[돈다방미스리]OPEC의 감산으로 국제유가 다시 100달러 돌파하나?,돈다방미스리,https://www.youtube.com/watch?v=9wI0_RqQlII,2022-10-06
292,4,0,0,국제유가,미국주식 해외선물 나스닥 오일 국제유가,FTS리더,https://www.youtube.com/watch?v=ne-Xr2SxE0I,2022-12-23
316,9,0,0,국제유가,미국주식 해외선물 나스닥 오일 국제유가,FTS리더,https://www.youtube.com/watch?v=wBDc_1Dgq6s,2022-11-30
525,6,0,0,국제유가,미국주식 해외선물 나스닥 오일 국제유가,FTS리더,https://www.youtube.com/watch?v=wFpNAf00KpA,2022-10-22
2167,6,0,0,국제유가,"뉴스 키 포인트, JP모건 &quot;최악의 경우 국제 유가 3배 뛸 것&quot;",파이낸스인포,https://www.youtube.com/watch?v=Iv7EOzBnitc,2022-07-04
696,6,0,0,국제유가,미국주식 해외선물 나스닥 오일 국제유가,FTS리더,https://www.youtube.com/watch?v=v5sysbADUJE,2022-09-22
895,2,0,0,국제유가,[해외선물][캐쉬트리] - WTI 국제유가 추가 감산에 따른 110$?,캐쉬트리,https://www.youtube.com/watch?v=V3qOlPK6TZg,2022-12-02
428,9,0,0,국제유가,미국주식 해외선물 나스닥 오일 국제유가,FTS리더,https://www.youtube.com/watch?v=uUtF3LazDjg,2022-11-16
